Age,Balance,IsActiveMember,Surname,Geography,Gender,Exited
42,126772.57,1,Jones,Germany,Male,0
38,158373.23,1,Chidumaga,Germany,Female,0
34,0.0,0,Hs?,France,Female,0
42,141927.1,1,Trentini,Germany,Male,0
47,109876.82,0,Lucas,Spain,Male,1
34,0.0,1,Willoughby,France,Female,0
44,111369.79,1,Jamieson,Germany,Male,0
35,116969.35,0,Robertson,Spain,Male,0
34,136729.51,0,Ojiofor,Germany,Female,0
44,152086.15,1,Cameron,Germany,Female,1
46,0.0,0,Mayne,Spain,Male,0
28,127289.28,0,Mancini,Spain,Male,0
45,119852.01,0,Paramor,Germany,Male,1
38,0.0,1,Young,Spain,Male,0
41,0.0,1,Daly,Spain,Female,0
35,0.0,1,Carter,France,Male,0
35,117183.74,1,Dike,France,Female,0
33,129907.63,1,Hughes,France,Male,0
78,0.0,1,Green,Spain,Female,0
36,145387.32,1,Chinomso,Germany,Female,1
35,124616.23,1,Gorshkov,France,Male,0
31,0.0,0,Chinomso,France,Male,0
48,95808.19,0,Ijendu,Spain,Female,1
35,0.0,0,Yen,France,Male,0
42,0.0,1,Arcuri,France,Female,0
36,117152.3,0,Baresi,Spain,Female,0
35,106250.72,0,Field,France,Male,0
27,111837.78,1,Christian,Germany,Female,0
47,97023.21,1,Ross,France,Male,0
31,137687.72,0,Trevisani,France,Female,0
40,113348.5,1,Akabueze,Spain,Female,0
24,122109.78,1,Dunn,Spain,Male,0
32,120452.4,0,Martin,France,Male,0
53,0.0,1,Donaldson,France,Female,0
34,65812.35,1,McClinton,Spain,Male,0
40,54428.37,0,Bentley,Spain,Female,1
75,0.0,1,Ibezimako,France,Female,0
33,0.0,0,Thomson,France,Male,0
48,143279.58,0,Ch'in,Germany,Female,1
32,103846.65,0,Holbrook,Germany,Male,0
37,125190.86,1,Solomina,France,Male,0
33,0.0,1,McDonald,France,Female,0
65,38340.02,0,Dennis,France,Male,1
28,123802.98,1,Faulk,Germany,Female,0
37,96651.03,1,Dale,France,Male,0
33,0.0,0,Gorbunov,France,Male,0
39,0.0,0,Farrell,France,Male,0
43,133237.21,0,De Luca,France,Male,1
61,142105.35,1,Walker,France,Female,0
37,166115.42,0,Forster,France,Male,0
37,81070.34,0,Brown,France,Female,0
35,0.0,1,Monaldo,France,Male,0
53,123835.52,1,Wu,France,Female,0
51,123401.43,1,Pan,France,Male,0
49,169377.31,1,Longo,Germany,Male,0
38,130015.24,1,Findlay,France,Male,0
32,0.0,1,Fu,France,Male,0
34,133936.04,0,Yin,France,Male,0
34,114543.27,1,Hamilton,France,Male,0
31,119794.67,0,Miller,France,Female,0
33,0.0,1,Hsing,France,Male,0
44,0.0,0,Mitchell,Spain,Male,0
29,0.0,1,Chamberlin,France,Female,0
32,157138.99,0,Buttenshaw,Germany,Female,1
45,0.0,1,Anayochukwu,Spain,Male,0
41,136733.24,1,Wallace,Germany,Female,0
28,82498.14,0,Calabresi,Germany,Female,0
39,151914.93,0,Sun,Spain,Male,0
43,80090.93,0,Tuan,France,Male,1
51,83739.32,1,Nazarova,Spain,Male,0
35,181166.44,1,Bryant,France,Female,1
38,130588.82,1,Pai,France,Male,0
42,0.0,0,Power,France,Male,0
33,94126.67,0,Hao,Germany,Male,0
32,0.0,0,McMillan,France,Male,0
38,148045.68,0,Merrett,France,Male,1
38,0.0,0,Phillips,France,Male,0
33,0.0,0,De Luca,Spain,Male,0
44,168165.84,1,Tu,France,Female,0
26,72835.56,0,Elder,Germany,Female,0
41,0.0,0,Dilke,France,Male,0
31,123212.08,1,Panicucci,Germany,Male,0
38,0.0,1,Mason,Spain,Male,0
39,0.0,1,Townsend,Spain,Female,0
40,119501.88,0,Gunson,France,Male,0
39,144550.83,1,Milano,Germany,Female,0
34,126729.41,1,Macleod,Germany,Male,1
36,119984.07,0,Olisaemeka,Germany,Male,1
35,0.0,0,Gleeson,France,Male,0
56,0.0,1,Martin,Spain,Female,1
42,121490.05,1,Liao,Spain,Male,0
46,91897.8,0,Sung,Spain,Male,0
39,139443.75,0,Lai,Spain,Male,0
35,144961.97,1,Cartwright,Germany,Male,0
42,126041.02,1,Wu,Germany,Male,0
28,69459.05,1,Ch'in,Germany,Male,0
38,198338.77,1,Biryukov,France,Male,0
36,0.0,0,Ting,France,Male,0
35,109196.66,0,P'eng,Germany,Male,1
38,134168.5,0,Niu,Spain,Female,1
34,0.0,1,Mellor,France,Male,0
29,0.0,0,Power,France,Male,0
36,0.0,1,Arcuri,Spain,Female,0
40,0.0,1,Lang,France,Male,0
65,120100.41,0,Eve,Germany,Male,1
62,0.0,1,Ch'in,France,Female,0
50,0.0,0,Napolitani,Spain,Female,0
22,0.0,0,Barker,Spain,Male,0
30,0.0,0,Whitfield,Spain,Male,0
67,0.0,1,Stradford,Spain,Male,0
38,0.0,0,Brownlow,France,Male,0
31,0.0,1,Dunn,Spain,Female,0
31,0.0,0,DeRose,Spain,Female,0
38,135559.8,1,Wang,Germany,Male,0
25,150355.35,1,Hobbs,Germany,Female,0
37,0.0,1,Anderson,France,Female,0
35,133489.12,1,Ugochukwu,France,Female,0
37,105489.31,0,Kirsova,Germany,Female,1
25,60205.2,0,Tsou,Germany,Male,0
38,0.0,0,Ozerova,France,Male,0
19,0.0,0,Li,Spain,Male,0
50,0.0,0,Fyans,Spain,Male,1
40,0.0,1,Freeman,France,Male,0
33,0.0,1,Chiu,France,Male,0
35,0.0,1,Iadanza,Spain,Male,1
42,112333.63,1,Ferguson,France,Female,0
57,116936.81,1,Kelly,Germany,Female,0
50,117721.02,1,She,Germany,Female,1
37,165896.22,1,Christie,France,Male,0
44,153656.85,0,Creel,Spain,Female,0
50,94164.0,1,Thompson,France,Female,0
39,0.0,0,Lazareva,Spain,Male,0
49,191808.73,0,Boni,France,Male,0
58,152199.33,1,Evseev,France,Male,0
52,125396.24,0,Marino,Germany,Female,1
41,104405.54,0,Mackenzie,Germany,Male,0
27,133801.49,1,Sutherland,France,Female,0
40,0.0,0,Nicolay,Spain,Female,0
28,0.0,0,Lori,France,Female,0
42,100047.33,0,Piazza,Germany,Male,0
31,109848.6,1,Somerville,France,Female,0
32,127849.38,0,Christie,France,Female,0
46,0.0,1,Grave,Spain,Female,0
29,95947.76,0,Lori,France,Female,0
26,0.0,1,Iloerika,Spain,Male,0
43,137638.69,0,Muir,France,Male,1
38,0.0,1,Pauley,France,Male,0
41,0.0,1,Kao,Spain,Male,0
31,0.0,0,Grant,France,Male,0
44,0.0,0,Chukwuma,France,Female,0
38,89416.99,0,Vincent,France,Male,0
42,0.0,1,Lazareva,Spain,Male,0
45,0.0,0,Ch'ien,Spain,Female,0
60,143262.04,1,Bishop,France,Female,0
35,119656.45,1,Chibuzo,Spain,Female,0
29,132954.64,1,Chang,France,Male,0
44,105206.7,1,Calabrese,Germany,Female,0
28,0.0,0,Tokaryev,Spain,Male,0
37,83061.26,0,Logan,Spain,Female,0
40,147650.68,1,Ozerova,France,Male,0
44,73348.56,0,Goering,France,Male,1
28,0.0,0,Lo,France,Male,0
38,0.0,0,Simmons,France,Female,0
27,116320.68,1,Maduabuchim,Spain,Female,0
33,0.0,1,Linger,France,Male,0
29,0.0,1,Yeh,France,Female,0
38,0.0,0,Stevenson,France,Female,0
61,66250.71,1,Ifeatu,France,Male,0
24,95675.62,0,Kenechukwu,Germany,Female,1
42,92616.64,0,Learmonth,Germany,Male,0
41,0.0,0,Dickson,Spain,Female,0
36,0.0,1,Volkova,Spain,Female,1
37,100565.94,1,Mitchell,Spain,Female,0
42,190305.78,0,Wong,Spain,Female,1
35,118536.4,0,James,Germany,Female,1
19,127649.64,1,Shao,France,Male,0
35,165358.77,1,Walton,France,Male,0
29,0.0,1,Stanley,Spain,Male,0
36,78249.53,0,Watson,Germany,Female,0
61,125193.96,1,Folliero,Germany,Female,0
29,0.0,0,Fitzgerald,France,Female,0
41,154007.21,0,Garner,Germany,Female,0
43,133214.88,1,Folliero,Spain,Female,0
63,146202.93,1,Liao,Spain,Male,1
27,0.0,0,Lucchesi,France,Female,0
30,90963.49,1,Chan,France,Male,0
41,0.0,0,Ma,Spain,Male,1
52,0.0,0,Nwabugwu,France,Female,1
68,114386.85,1,P'eng,Spain,Male,0
26,0.0,0,Andrews,France,Female,0
40,0.0,1,Otutodilinna,France,Female,0
38,0.0,0,Grant,France,Female,0
71,137260.78,1,Abramovich,Spain,Male,1
33,111060.05,0,Komarova,France,Male,0
60,124447.73,1,Otutodilichukwu,Spain,Male,1
34,0.0,1,Donaldson,France,Female,0
42,0.0,1,Duggan,France,Male,1
33,135310.41,1,Chinwendu,Germany,Male,0
32,0.0,0,Hamilton,France,Male,0
73,0.0,1,Smith,France,Female,0
29,0.0,0,Mazzi,France,Male,0
34,139393.19,0,Krischock,Spain,Male,0
28,0.0,0,Kent,Spain,Male,0
26,104258.8,1,Binder,France,Female,0
26,0.0,1,Zubarev,France,Female,0
32,113447.01,0,Degtyarev,Germany,Male,0
33,0.0,0,Obialo,France,Male,0
33,111063.73,0,Davydova,Germany,Female,0
30,161378.02,0,Teng,Germany,Female,1
39,82766.43,1,Hsing,Spain,Female,0
29,0.0,0,Coleman,Spain,Male,0
61,104267.7,0,Wilder,France,Female,1
25,91718.8,0,Molineux,France,Female,0
47,63488.7,1,Cocci,Spain,Female,1
46,12459.19,0,Chikwendu,Spain,Female,1
37,159863.9,1,Fraser,Germany,Female,0
23,104592.55,0,Lai,Germany,Male,0
50,132088.59,1,Korovin,Spain,Female,0
39,0.0,0,Sidorov,Spain,Female,0
44,120654.68,0,Ibrahimova,Spain,Male,0
30,0.0,0,Duigan,France,Female,0
32,83772.95,1,Taylor,France,Female,0
31,172325.67,1,Donaldson,France,Female,0
46,117685.31,1,Jobson,France,Male,0
41,0.0,1,Lu,France,Male,0
39,0.0,0,Nebechi,France,Male,0
64,0.0,1,Cross,Spain,Female,0
35,135871.5,1,Wallace,France,Male,0
41,0.0,1,Perreault,France,Male,1
49,128504.76,0,Manna,Germany,Female,1
36,0.0,0,Hsiung,France,Male,0
42,56228.25,0,Gibbons,France,Female,0
45,98792.4,0,Algeranoff,Germany,Female,1
40,181768.32,1,Doherty,Germany,Male,0
48,101198.01,1,Rowe,Spain,Female,0
25,0.0,1,Yates,France,Male,0
60,0.0,1,Galloway,France,Female,0
39,0.0,0,Genovese,France,Female,0
34,139064.06,0,Arrington,France,Male,0
35,104508.1,1,Miah,France,Female,0
35,113948.58,0,Chijindum,Germany,Male,1
47,0.0,1,Ferguson,France,Male,0
39,0.0,1,Smith,France,Female,0
31,0.0,1,Marshall,France,Male,0
37,117524.72,1,P'an,Germany,Male,0
37,160389.82,1,Burton,France,Female,0
37,0.0,0,Kamdibe,France,Female,0
27,125547.53,0,Milani,France,Male,0
46,92783.68,1,Forbes,Spain,Male,0
49,97036.22,0,Chiekwugo,Germany,Male,1
34,0.0,0,Cousens,France,Male,0
26,0.0,1,Ross,France,Female,0
40,102145.13,1,Wood,Spain,Male,0
33,113452.66,0,Hawks,France,Female,0
46,155681.72,0,T'ien,Spain,Female,0
38,127475.24,0,Ting,Germany,Male,1
41,0.0,1,Thynne,France,Male,0
43,112751.13,1,Wang,France,Male,0
29,0.0,1,Maclean,France,Female,0
45,144889.18,1,Watson,France,Male,1
40,0.0,1,Gibson,Spain,Male,0
22,150126.44,0,French,France,Female,1
54,69712.74,1,Henderson,France,Male,0
44,0.0,1,Greenwood,Spain,Female,0
31,0.0,0,Anderson,France,Male,0
35,117438.92,1,Mistry,Germany,Female,0
38,119315.75,0,Tuan,France,Male,0
30,89571.59,1,Fiorentini,France,Female,0
34,102251.57,0,Scott,Germany,Female,0
42,118546.71,1,Jideofor,France,Male,0
61,0.0,1,Yevseyev,France,Male,1
38,103257.14,0,Kelly,Spain,Male,0
43,124209.02,1,Smith,Spain,Female,0
32,0.0,1,Ogle,Spain,Male,0
41,150302.84,1,Moss,Spain,Female,0
34,108653.93,1,Loggia,Spain,Male,0
45,85325.93,0,Nwankwo,France,Female,0
29,0.0,0,Allan,France,Female,0
37,135776.36,0,Woronoff,Germany,Male,1
40,131411.24,1,Wolfe,France,Male,0
36,0.0,1,Henderson,Spain,Female,0
41,0.0,0,Sutherland,Spain,Female,0
45,106431.97,1,Marsden,Germany,Female,0
50,90305.76,1,Hyde,France,Male,0
28,117466.03,1,Kao,Germany,Male,0
32,148884.47,1,T'ang,France,Male,0
44,91115.76,0,Crawford,Germany,Female,1
37,77373.87,1,Dilibe,Germany,Female,0
23,104744.89,0,Austin,Spain,Male,0
31,0.0,1,Santiago,France,Female,0
39,91538.51,1,Chibugo,Germany,Male,0
32,0.0,1,Toscano,France,Female,0
34,185734.75,1,Afanasyeva,France,Female,0
30,143396.54,1,Sokolov,France,Male,0
40,125909.85,1,Wei,France,Male,0
45,0.0,0,Olisanugo,France,Female,0
36,154525.7,1,Gorman,France,Male,0
29,0.0,0,Priestley,France,Female,0
51,100654.8,0,Lloyd,France,Male,0
44,83325.77,1,Salmond,Spain,Male,0
35,110934.54,0,MacDonald,France,Male,0
36,113680.54,0,Robertson,Spain,Female,0
31,117020.08,0,Chukwumaobim,Germany,Male,0
49,145359.99,0,Ifeanacho,France,Female,0
39,151391.68,0,Li Fonti,Germany,Female,1
66,123935.35,1,Ko,Spain,Male,0
36,0.0,0,Goloubev,France,Female,0
40,70291.02,1,Kruglov,Spain,Male,1
42,166031.45,0,Liao,Germany,Female,0
36,96643.32,0,White,Germany,Male,0
33,0.0,1,Sinclair,Spain,Female,0
71,0.0,1,Fiorentini,France,Male,0
29,0.0,1,Shen,France,Male,0
48,0.0,1,Rapuokwu,France,Male,0
40,0.0,0,Woronoff,France,Male,0
26,97268.1,0,Holden,Germany,Male,0
42,0.0,0,Roberts,France,Female,1
55,76296.81,0,Tsou,Germany,Female,1
27,0.0,0,Somerville,Spain,Male,0
42,64497.94,1,Greco,Germany,Female,1
38,0.0,0,Leonard,France,Male,0
32,0.0,0,McKenzie,Spain,Female,0
57,0.0,1,McElhone,France,Male,0
39,0.0,0,Dipietro,France,Male,0
45,0.0,1,Kerr,Spain,Female,0
37,0.0,0,Hunter,France,Male,0
54,134249.7,1,Niehaus,Spain,Male,0
45,0.0,1,Craig,France,Female,1
30,105443.68,1,Barclay-Harvey,France,Male,0
50,0.0,1,Teng,Spain,Female,1
35,0.0,0,Milani,France,Male,0
38,0.0,0,Mistry,Spain,Male,0
35,86147.46,0,Jamieson,Germany,Female,1
38,96939.06,1,Kay,Spain,Female,0
47,106758.6,1,Ikedinachukwu,Spain,Male,0
33,112528.65,0,Holt,France,Female,0
60,116563.58,0,Nkemakolam,France,Male,1
32,0.0,1,Hartung,France,Male,0
42,0.0,0,Ch'en,Spain,Female,0
38,141786.78,1,Baker,Spain,Female,0
41,136416.82,1,Osinachi,France,Male,0
30,0.0,0,Shih,France,Male,0
40,133245.52,1,Feng,Germany,Female,0
41,90757.64,1,Sternberg,Germany,Female,0
43,92350.36,1,Adams,France,Male,0
69,78778.49,1,Gray,Germany,Male,0
34,102143.93,1,Shepherd,Germany,Female,0
29,0.0,1,Walton,France,Male,0
37,98459.6,0,Yang,Germany,Male,0
47,114603.76,0,Barnett,Germany,Female,1
35,0.0,0,Romani,Spain,Male,0
51,148074.79,0,Greene,Germany,Female,1
36,0.0,1,Hart,Spain,Male,1
62,108004.64,1,Johnston,Spain,Female,1
29,107712.57,1,Miller,Germany,Female,0
35,0.0,1,Robson,Spain,Male,0
37,0.0,0,Wallace,Spain,Female,0
32,145303.52,0,Cross,France,Male,0
37,138476.41,1,Marcum,Germany,Male,0
27,127471.56,1,North,France,Female,1
26,156551.63,1,Mao,France,Male,0
49,97092.87,0,Calabrese,Germany,Female,1
32,0.0,0,Martin,France,Male,1
37,129312.79,1,Fleming,Spain,Male,0
29,100315.1,1,Roberts,Germany,Female,0
35,81684.97,0,Finch,France,Female,0
51,88827.53,0,Whitelegge,Spain,Male,1
40,152092.44,1,Rooke,Germany,Male,0
71,0.0,1,Lu,Spain,Male,0
49,0.0,0,Marcelo,France,Female,1
38,102406.76,1,Matthews,Spain,Female,0
21,109130.96,1,Romani,France,Male,0
29,0.0,1,Scott,France,Male,0
33,75242.28,1,Mao,Germany,Male,0
29,0.0,0,Horsley,Spain,Male,0
45,0.0,0,Goddard,France,Female,1
33,129142.54,1,Eskridge,Germany,Male,0
51,0.0,0,Smith,France,Male,0
22,139129.92,1,Simpson,Germany,Female,0
33,0.0,1,Oguejiofor,Spain,Male,0
22,66483.32,1,Holloway,Spain,Male,0
40,62389.03,0,L?,Germany,Male,1
34,0.0,1,Feng,France,Female,0
46,91857.66,0,Claiborne,France,Male,1
31,0.0,0,Egobudike,Spain,Male,0
56,0.0,0,Folliero,France,Female,1
30,176173.52,0,Bray,France,Female,1
38,0.0,1,Ibrahimov,Spain,Male,0
37,131834.76,0,Carpenter,France,Female,0
48,92347.96,1,Walsh,France,Male,0
40,0.0,1,Woods,France,Male,0
40,95297.11,0,Wu,France,Male,0
32,0.0,0,Forbes,France,Female,0
39,0.0,0,Lynch,France,Male,0
53,123845.36,1,Amaechi,France,Female,1
62,143426.34,1,Enriquez,Germany,Male,0
46,0.0,1,Y?an,France,Male,0
31,112708.2,1,Brooks,Germany,Male,0
43,100013.51,0,Wang,France,Male,0
33,208165.53,0,Burke,France,Female,1
21,0.0,1,Meng,Spain,Male,0
40,0.0,0,Chiganu,France,Female,1
19,0.0,1,Hunt,France,Male,0
33,121685.31,1,Lucchese,France,Female,0
39,111525.02,0,Humphries,France,Male,0
26,0.0,0,Frolova,France,Male,0
36,113546.3,1,Hsing,Germany,Male,0
41,95696.52,1,Parkes,France,Male,0
28,88963.31,1,Gregory,France,Male,0
31,144880.34,1,Obiuto,Spain,Male,0
55,136576.02,1,Longo,France,Male,1
38,63093.01,1,Lombardo,France,Female,0
38,132271.12,1,Lombardo,Germany,Male,0
29,88814.4,1,Gonzalez,France,Female,0
40,90594.55,1,Nwabugwu,Germany,Male,0
33,141816.25,0,Ford,Germany,Female,1
54,138547.97,1,Gilleland,France,Female,1
31,52192.08,1,Fullwood,France,Female,0
38,124976.19,0,Kao,France,Male,0
34,0.0,0,Montalvo,France,Female,0
35,104356.38,0,Wilson,Germany,Male,0
48,150315.92,1,Doyne,Spain,Female,0
39,129299.28,0,Onwuamaeze,France,Male,0
37,140950.92,0,K'ung,Germany,Male,0
30,128065.12,0,O'Donnell,Spain,Male,0
23,107433.48,0,McMillan,France,Male,0
34,117468.67,0,Chinedum,France,Male,0
27,0.0,0,Capon,France,Female,0
27,0.0,0,Rawling,France,Female,0
42,0.0,0,Duncan,France,Male,0
40,0.0,0,Trevisani,France,Male,0
29,153040.03,1,Ankudinova,France,Female,1
45,142084.04,0,Balsillie,Germany,Male,1
30,0.0,0,Kerr,France,Female,0
32,112079.58,0,Worsnop,France,Male,0
66,132044.6,1,Yevseyev,Spain,Male,0
46,66582.81,0,Manna,Spain,Female,1
33,0.0,1,Siciliani,France,Female,0
39,0.0,1,Powell,France,Female,0
33,0.0,1,Bazarova,France,Male,0
38,102895.1,0,White,France,Female,0
42,0.0,1,Buda,Spain,Male,0
27,117578.35,1,Cattaneo,Germany,Male,0
47,198546.1,0,Lo,France,Male,1
39,0.0,0,Brown,Spain,Female,0
31,0.0,0,Rose,France,Female,0
28,116623.31,1,Lombardo,Germany,Male,0
49,0.0,0,McMillan,Spain,Male,0
36,0.0,1,Howe,France,Male,0
54,0.0,1,Hsu,Spain,Male,0
44,105770.7,0,Han,France,Female,1
48,0.0,0,Calabrese,France,Female,1
39,94435.45,1,Riley,France,Female,0
39,112889.91,1,Biryukov,Germany,Female,0
53,0.0,0,Broadhurst,France,Female,1
43,127940.47,0,Genovesi,Germany,Female,1
36,129745.1,1,Hsieh,Germany,Female,0
32,0.0,1,Kemp,France,Male,0
30,0.0,1,Chukwudi,France,Female,0
46,141535.52,0,Iqbal,Germany,Female,1
47,139914.27,1,Teng,France,Female,0
41,120243.49,0,Tao,France,Male,1
34,91835.16,0,Chinedum,France,Male,0
37,0.0,0,Stevenson,Spain,Male,0
22,67178.19,1,Duncan,Spain,Female,1
31,0.0,0,Garrett,Spain,Female,0
38,115378.94,1,Yao,Spain,Male,0
30,127786.28,1,He,Germany,Male,0
41,0.0,1,Mazzi,France,Female,1
33,64900.32,0,Edwards,France,Female,0
53,109172.88,0,Lucchesi,Germany,Male,1
55,0.0,1,Siciliani,France,Female,0
43,114091.38,1,Shih,Germany,Male,0
40,0.0,1,Logue,France,Female,0
32,0.0,0,Rechner,France,Male,0
45,145933.27,1,O'Brien,France,Female,0
35,131504.73,0,Stewart,Germany,Female,0
44,107926.02,1,Batt,Germany,Female,1
57,112281.6,0,Hope,Germany,Female,1
41,0.0,1,Ahmed,France,Male,0
29,0.0,1,Pearson,Spain,Male,1
31,0.0,0,Kruglov,Spain,Female,0
33,124781.67,1,Gordon,France,Male,0
39,132865.56,1,Trujillo,France,Female,1
38,129055.13,0,Pagnotto,Germany,Female,0
76,96166.88,1,Horton,Germany,Male,0
40,165298.12,1,DeRose,France,Female,0
33,0.0,0,Chiang,Spain,Female,0
48,120682.53,0,Gill,France,Male,1
32,102773.15,1,Trevisano,Spain,Male,0
42,144386.32,1,Morrison,Germany,Male,1
40,104449.8,1,Onuora,Germany,Female,0
35,137102.65,0,Ikenna,Spain,Male,0
30,142475.87,1,Mancini,France,Female,0
43,0.0,0,Moss,France,Female,0
37,103195.2,0,Ting,Spain,Male,0
28,112070.44,1,Tai,France,Male,0
29,0.0,1,Pan,France,Female,0
35,96473.59,0,Wilson,France,Male,0
37,0.0,0,Bianchi,Spain,Male,0
49,108437.89,0,Holman,Germany,Male,1
37,153195.59,1,Obidimkpa,France,Male,0
45,96877.21,1,Wallace,France,Male,0
44,0.0,1,Ash,France,Male,0
38,0.0,0,Ku,France,Female,1
40,95452.89,1,Uspensky,France,Female,0
41,63873.56,0,Shih,Spain,Male,0
24,148298.59,0,Kumm,France,Female,0
31,0.0,0,Carey,Spain,Female,0
37,143258.85,0,Farber,Germany,Female,0
37,121342.24,1,Calabrese,Germany,Male,0
28,99152.73,0,Findlay,Germany,Female,0
41,0.0,0,Yu,France,Female,0
33,68423.89,1,Edments,Spain,Male,0
35,0.0,0,Brown,Spain,Female,1
25,79656.81,0,Lindon,Germany,Female,0
35,0.0,1,Chukwudi,France,Male,0
53,110240.04,0,Caldwell,France,Female,1
32,125321.84,1,Li Fonti,France,Female,0
27,0.0,0,Pitcher,France,Male,0
32,84378.9,1,Capon,France,Female,0
45,0.0,0,Kable,France,Male,0
35,136281.41,1,Lo Duca,Germany,Male,0
59,119380.37,1,Kulikova,France,Male,0
62,108716.59,1,Navarrete,Germany,Male,0
20,0.0,1,Huguley,France,Female,0
28,0.0,0,Han,Spain,Male,0
31,106596.29,0,Horsley,France,Female,0
37,99546.25,1,Massie,France,Female,1
30,0.0,0,Singh,France,Female,1
41,0.0,0,H?,France,Female,0
19,112615.86,1,Doyle,Spain,Male,0
22,0.0,1,Grant,Spain,Female,0
24,0.0,1,Law,France,Female,0
31,0.0,0,King,France,Female,0
28,75381.15,1,Onwubiko,France,Male,0
24,0.0,1,Romano,Spain,Female,0
33,0.0,0,Okwudilichukwu,Spain,Male,0
38,0.0,0,Milano,Spain,Male,0
45,123086.39,1,Parker,Germany,Female,1
26,0.0,0,Aitken,France,Female,0
37,0.0,0,Obiora,Spain,Male,0
48,109472.47,0,Vasilyeva,Spain,Male,1
59,155766.05,1,Chiabuotu,Spain,Male,0
38,101985.81,0,Slater,Germany,Male,0
34,96019.5,0,Hughes,France,Female,0
30,0.0,1,Menkens,France,Male,0
35,0.0,1,Pisani,Spain,Female,0
35,147900.43,0,Y?an,France,Female,0
52,100755.66,1,Milani,France,Male,0
35,0.0,0,Chin,Spain,Female,1
33,83036.05,1,Fu,France,Female,1
27,125427.37,0,Howells,Spain,Male,0
46,98202.76,0,Ni,France,Female,0
41,72509.91,0,Maslova,Spain,Male,0
44,140393.65,1,Forster,Germany,Male,0
50,142644.64,1,Sun,Spain,Female,1
44,23503.31,1,Bocharova,France,Female,1
33,145729.71,0,Y?an,Spain,Male,0
40,122295.17,1,Singh,Germany,Female,0
39,0.0,0,Nkemakonam,France,Male,0
36,119799.27,0,Chiemenam,Spain,Female,0
37,163708.58,0,Angelo,Spain,Male,0
34,61687.33,0,Frolov,France,Male,0
27,79144.34,1,West,France,Female,0
32,0.0,1,Beatham,Spain,Male,0
27,104848.68,1,Pollard,Germany,Female,0
26,0.0,1,Hsing,Spain,Male,0
46,0.0,1,Dowse,Spain,Male,0
45,0.0,0,Lucciano,France,Male,0
29,146652.01,1,Godfrey,France,Female,0
31,0.0,0,Gratton,France,Male,0
46,0.0,1,Manning,France,Male,0
37,130622.34,1,Mazzi,Germany,Female,0
69,187013.13,1,Wall,Germany,Male,0
40,0.0,1,Sims,Spain,Male,0
36,0.0,0,Allan,France,Female,0
41,0.0,0,Griffen,Spain,Male,0
44,98862.54,0,Russell,France,Male,0
45,0.0,0,Brown,Spain,Female,0
52,98443.14,0,Palerma,Germany,Male,0
42,0.0,0,Gilbert,Spain,Male,0
47,0.0,1,Uvarov,France,Female,1
23,123575.51,1,Wisdom,Germany,Female,0
25,0.0,1,Hussain,France,Male,0
31,105239.1,1,Woods,France,Male,0
56,110993.79,0,Cameron,Germany,Male,1
44,0.0,1,Mai,Spain,Male,0
39,157691.98,0,Gibson,Spain,Male,1
47,105245.21,0,Grigoryeva,Germany,Male,1
32,0.0,1,Gunter,Spain,Male,0
31,117687.35,1,Arcuri,France,Male,0
23,0.0,0,Tung,France,Male,0
37,123067.63,1,Smith,Germany,Female,1
45,0.0,0,Lori,France,Male,0
34,0.0,0,Chidimma,France,Female,0
41,101457.14,1,Ting,France,Female,0
52,100549.43,1,Tsao,Spain,Male,0
35,174588.8,1,Collee,Spain,Male,0
52,121161.57,0,Lettiere,Spain,Male,0
45,0.0,1,Fu,France,Male,0
36,90063.74,1,Bergamaschi,Germany,Female,0
45,0.0,1,Dyer,France,Female,0
42,134936.97,0,Buccho,France,Male,0
24,110495.27,0,Jones,France,Female,0
37,133200.09,0,Nebechi,Germany,Female,0
41,82596.8,1,Ibekwe,France,Female,0
31,103837.75,1,Gorshkov,Germany,Male,0
42,0.0,0,Nweke,Spain,Female,1
52,93590.47,1,Hairston,France,Male,1
40,104149.66,0,Loggia,Germany,Male,0
38,114141.64,1,Morgan,Germany,Male,1
31,117153.0,1,Abdulov,Germany,Female,0
45,156353.46,0,Norris,Germany,Male,1
37,175534.78,1,Clark,Spain,Male,0
27,135637.0,0,Chukwudi,France,Female,1
30,0.0,0,Perkin,France,Female,0
27,0.0,1,Ch'ang,France,Male,0
26,0.0,1,Kang,France,Male,0
33,83415.04,1,Chukwudi,Germany,Female,0
43,141859.12,1,Frolova,Germany,Male,0
38,132767.66,1,Chiu,Germany,Male,0
31,110635.32,0,Simpson,France,Female,0
37,177657.35,1,McLean,Spain,Male,0
41,157777.58,0,Hu,Germany,Male,0
47,107915.94,1,Savage,Germany,Male,1
57,86568.75,1,Wallace,Germany,Female,0
52,137755.76,0,Winter,Germany,Male,1
30,137262.71,0,Ho,France,Male,0
32,0.0,1,Su,Spain,Male,1
36,0.0,1,Li Fonti,Spain,Female,0
28,0.0,1,Ives,France,Male,0
50,116309.01,0,Trevisani,Germany,Male,1
34,131244.65,0,Bond,France,Female,0
28,125155.83,1,Lettiere,Germany,Male,0
35,140691.08,0,Houghton,Germany,Male,0
41,58820.32,1,Lei,France,Male,0
26,105099.45,1,Stirling,Germany,Female,1
31,0.0,1,Grant,France,Male,0
23,168372.52,0,Baresi,France,Male,0
34,94682.56,0,Pearce,Germany,Male,0
36,0.0,1,Rutledge,Spain,Male,0
